timestamp,slide
1704972603118,0
1704972606385,1
1704972613154,2
1704972618190,3
1704972625499,4
1704972630826,5
1704972637618,6
1704972643619,7
1704972652689,8
1704972658363,9
1704972666554,10
1704972671919,11
1704972676528,12
