timestamp,event,block_id
1702376339146,start,nan
1702376346279,grasp,10
1702376349214,release,10
1702376352880,grasp,9
1702376357441,release,9
1702376361045,grasp,8
1702376363612,release,8
1702376367244,grasp,21
1702376370613,release,21
1702376373809,grasp,22
1702376376037,release,22
1702376378610,grasp,23
1702376381009,release,23
1702376384443,grasp,18
1702376386750,release,18
1702376390142,grasp,19
1702376391971,release,19
1702376394905,grasp,20
1702376396637,release,20
1702376398371,end,nan
