timestamp,x,y
1704971926065,nan,nan
1704971926080,nan,nan
1704971926101,nan,nan
1704971926113,nan,nan
1704971926128,nan,nan
1704971926146,nan,nan
1704971926161,nan,nan
1704971926179,nan,nan
1704971926194,nan,nan
1704971926210,nan,nan
1704971926225,nan,nan
1704971926243,nan,nan
1704971926258,nan,nan
1704971926276,nan,nan
1704971926291,nan,nan
1704971926306,nan,nan
1704971926323,nan,nan
1704971926341,nan,nan
1704971926356,nan,nan
1704971926374,nan,nan
1704971926389,nan,nan
1704971926407,nan,nan
1704971926422,nan,nan
1704971926437,nan,nan
1704971926454,nan,nan
1704971926472,nan,nan
1704971926486,nan,nan
1704971926504,nan,nan
1704971926519,nan,nan
1704971926540,nan,nan
1704971926555,nan,nan
1704971926570,nan,nan
1704971926582,nan,nan
1704971926599,nan,nan
1704971926617,nan,nan
1704971926635,nan,nan
1704971926647,nan,nan
1704971926665,nan,nan
1704971926679,nan,nan
1704971926700,nan,nan
1704971926712,nan,nan
1704971926729,nan,nan
1704971926743,nan,nan
1704971926763,nan,nan
1704971926778,nan,nan
1704971926793,nan,nan
1704971926811,nan,nan
1704971926826,nan,nan
1704971926844,nan,nan
1704971926859,nan,nan
1704971926873,nan,nan
1704971926891,nan,nan
1704971926908,nan,nan
1704971926926,nan,nan
1704971926941,nan,nan
1704971926955,nan,nan
1704971926973,nan,nan
1704971926991,nan,nan
1704971927003,nan,nan
1704971927021,nan,nan
1704971927036,nan,nan
1704971927057,nan,nan
1704971927069,nan,nan
1704971927089,nan,nan
1704971927101,nan,nan
1704971927121,nan,nan
1704971927136,nan,nan
1704971927153,nan,nan
1704971927171,nan,nan
1704971927183,nan,nan
1704971927198,nan,nan
1704971927218,nan,nan
1704971927233,nan,nan
1704971927250,nan,nan
1704971927265,nan,nan
1704971927283,nan,nan
1704971927297,nan,nan
1704971927318,nan,nan
1704971927328,nan,nan
1704971927345,nan,nan
1704971927360,nan,nan
1704971927381,nan,nan
1704971927393,nan,nan
1704971927411,nan,nan
1704971927428,nan,nan
1704971927443,nan,nan
1704971927460,nan,nan
1704971927478,nan,nan
1704971927489,nan,nan
1704971927507,nan,nan
1704971927525,nan,nan
1704971927542,nan,nan
1704971927560,nan,nan
1704971927575,nan,nan
1704971927593,nan,nan
1704971927605,nan,nan
1704971927623,nan,nan
1704971927640,nan,nan
1704971927653,nan,nan
1704971927671,nan,nan
1704971927686,nan,nan
1704971927703,nan,nan
1704971927718,nan,nan
1704971927736,nan,nan
1704971927751,nan,nan
1704971927769,nan,nan
1704971927784,nan,nan
1704971927799,nan,nan
1704971927814,nan,nan
1704971927835,nan,nan
1704971927850,nan,nan
1704971927867,nan,nan
1704971927885,nan,nan
1704971927900,nan,nan
1704971927915,nan,nan
1704971927935,nan,nan
1704971927947,nan,nan
1704971927964,nan,nan
1704971927979,nan,nan
1704971928009,0.48675077674642236,0.578495187976959
1704971928015,0.5335334879844624,0.5720516523437229
1704971928027,0.5849778819429433,0.9789549494313622
1704971928045,nan,nan
1704971928059,0.36654442194639647,0.750232170206249
1704971928078,0.36652579636333765,0.7502190343221159
1704971928093,0.3665588311865453,0.7502436729076836
1704971928108,0.3665455724255333,0.7502381692660359
1704971928126,0.36654518762281585,0.7502403620256907
1704971928144,0.3665444065524361,0.7502455460104601
1704971928159,0.3665428626715674,0.7502423385595887
1704971928173,0.3665442132495358,0.7502405533372322
1704971928191,0.3665466890429314,0.7502403748603679
1704971928206,0.36654868364667537,0.7502367983764117
1704971928223,0.366546051279169,0.750235578028772
1704971928241,0.3665263217899803,0.7502378050624287
1704971928256,0.3665330368862308,0.7502376628251041
1704971928271,0.36652711611996036,0.750244000721669
1704971928289,0.3665272388355201,0.7502416060794753
1704971928304,0.366526606811225,0.7502364100123505
1704971928319,0.3665698871970778,0.7502549472954492
1704971928337,0.36650575851066397,0.7502611869232687
1704971928354,0.3665664737614713,0.7502589109316671
1704971928372,0.3664852455746945,0.7502626087130224
1704971928384,0.36656690441448436,0.750253524313962
1704971928401,0.36650708780676156,0.7502424320270642
1704971928416,0.3665656226183942,0.7502505187466199
1704971928433,0.3665128743973098,0.7502392872363223
1704971928451,0.36652616181100633,0.7502427947183555
1704971928466,0.3665391120850868,0.7502574792039723
1704971928481,0.3665258509918758,0.7502459863164394
1704971928502,0.36652552584051223,0.7502501759967702
1704971928514,0.3665312264399208,0.7502530196986266
1704971928529,0.36652472291160293,0.7502445791867531
1704971928547,0.3665276374339285,0.7502446041007855
1704971928562,0.366526714655283,0.7502412023167389
1704971928580,0.36652733861992,0.7502408083687337
1704971928598,0.366529184716347,0.7502414230725768
1704971928613,0.36652851256212154,0.7502390216356666
1704971928628,0.3665305582267595,0.7502380409182576
1704971928646,0.36652963544783707,0.7502346391343037
1704971928664,0.3665690337070043,0.7502405658704298
1704971928675,0.36656991689530755,0.7502405734202297
1704971928692,0.3665721965096395,0.7502356018904153
1704971928710,0.3665647748647179,0.7502357380872419
1704971928728,0.36661860561086274,0.7501777036202238
1704971928743,nan,nan
1704971928761,nan,nan
1704971928773,nan,nan
1704971928788,nan,nan
1704971928806,nan,nan
1704971928821,nan,nan
1704971928838,nan,nan
1704971928853,nan,nan
1704971928867,nan,nan
1704971928885,nan,nan
1704971928902,nan,nan
1704971928917,nan,nan
1704971928935,nan,nan
1704971928950,nan,nan
1704971928968,nan,nan
1704971928983,nan,nan
1704971928998,nan,nan
1704971929016,nan,nan
1704971929031,nan,nan
1704971929049,nan,nan
1704971929066,nan,nan
1704971929081,nan,nan
1704971929098,nan,nan
1704971929113,nan,nan
1704971929127,nan,nan
1704971929148,nan,nan
1704971929160,nan,nan
1704971929175,nan,nan
1704971929193,nan,nan
1704971929210,nan,nan
1704971929225,nan,nan
1704971929240,nan,nan
1704971929258,nan,nan
1704971929273,nan,nan
1704971929291,nan,nan
1704971929306,nan,nan
1704971929324,nan,nan
1704971929339,nan,nan
1704971929356,nan,nan
1704971929371,nan,nan
1704971929386,nan,nan
1704971929404,nan,nan
1704971929421,nan,nan
1704971929436,nan,nan
1704971929451,nan,nan
1704971929469,nan,nan
1704971929483,nan,nan
1704971929503,nan,nan
1704971929518,nan,nan
1704971929533,nan,nan
1704971929551,nan,nan
1704971929572,nan,nan
1704971929584,nan,nan
1704971929602,nan,nan
1704971929617,nan,nan
1704971929632,nan,nan
1704971929647,nan,nan
1704971929665,nan,nan
1704971929680,nan,nan
1704971929695,nan,nan
1704971929713,nan,nan
1704971929727,nan,nan
1704971929749,nan,nan
1704971929763,nan,nan
1704971929781,nan,nan
1704971929793,nan,nan
1704971929813,nan,nan
1704971929827,nan,nan
1704971929845,nan,nan
1704971929860,nan,nan
1704971929880,nan,nan
1704971929895,nan,nan
1704971929910,nan,nan
1704971929925,nan,nan
1704971929943,nan,nan
1704971929961,nan,nan
1704971929976,nan,nan
1704971929990,nan,nan
1704971930008,nan,nan
1704971930023,nan,nan
1704971930041,nan,nan
1704971930053,nan,nan
1704971930071,nan,nan
1704971930089,nan,nan
1704971930109,nan,nan
1704971930121,nan,nan
1704971930138,nan,nan
1704971930153,nan,nan
1704971930171,nan,nan
1704971930185,nan,nan
1704971930202,nan,nan
1704971930217,nan,nan
1704971930235,nan,nan
1704971930249,nan,nan
1704971930269,nan,nan
1704971930283,nan,nan
1704971930299,nan,nan
1704971930316,nan,nan
1704971930333,nan,nan
1704971930348,nan,nan
1704971930366,0.14521592941557881,0.7586649421906597
1704971930380,0.12448266546202126,0.7481326659836585
1704971930395,0.1139307381874242,0.7328636098771445
1704971930413,0.10346160105058537,0.730223205815695
1704971930430,0.10462731108126556,0.7151007756141622
1704971930444,0.10423800247601284,0.7218516809880495
1704971930459,0.09710973796590051,0.7177138333861817
1704971930477,0.09946696131185756,0.7160096217325129
1704971930495,0.09317457890313523,0.7040963302886153
1704971930510,0.09591299260879622,0.7001131379629072
1704971930525,0.10160999070006156,0.7054174992619301
1704971930543,0.09608131422992394,0.6967199500858277
1704971930558,0.11210161640028952,0.6582934387655595
1704971930576,0.08533663205223085,0.7472719193222531
1704971930594,0.10249903751671784,0.7034531663576655
1704971930609,nan,nan
