timestamp,confidence_right,confidence_left,diameter_right,diameter_left
1701251663420,0.0,nan,0.0,nan
1701251663452,0.0,nan,0.0,nan
1701251663489,0.2347232703177323,nan,36.04435502482161,nan
1701251663525,0.9117289781570436,nan,34.40489959716797,nan
1701251663562,0.6535633206367493,nan,37.963897705078125,nan
1701251663600,0.6892926096916199,nan,37.86616897583008,nan
1701251663637,1.0,nan,33.37562942504883,nan
1701251663676,1.0,nan,32.752647399902344,nan
1701251663716,1.0,nan,33.16321563720703,nan
1701251663757,1.0,nan,33.3568229675293,nan
1701251663800,1.0,nan,34.2746696472168,nan
1701251663841,0.864874005317688,nan,34.03091812133789,nan
1701251663883,1.0,nan,34.126068115234375,nan
1701251663924,1.0,nan,34.47079849243164,nan
1701251663966,1.0,nan,34.10023692302928,nan
1701251664006,1.0,nan,33.84626667024042,nan
1701251664049,1.0,nan,34.82024518762,nan
1701251664092,1.0,nan,34.95468295509137,nan
1701251664133,0.5513420215745133,nan,34.52442311530074,nan
1701251664174,1.0,nan,35.43906021118164,nan
1701251664216,1.0,nan,35.329959869384766,nan
1701251664262,1.0,nan,35.36210632324219,nan
1701251664296,0.0,nan,0.0,nan
1701251664330,0.0,nan,0.0,nan
1701251664363,0.0,nan,0.0,nan
1701251664397,0.0,nan,0.0,nan
1701251664430,0.0,nan,0.0,nan
1701251664463,0.7772869801038841,nan,28.08886337280273,nan
1701251664499,0.9280542135238647,nan,33.81710433959961,nan
1701251664539,0.924133837223053,nan,34.301387786865234,nan
1701251664581,0.8905750513076782,nan,35.562992095947266,nan
1701251664623,0.8882744908332825,nan,35.93757247924805,nan
1701251664665,1.0,nan,36.138553619384766,nan
1701251664705,0.9956334233283995,nan,36.69370651245117,nan
1701251664748,0.882819652557373,nan,36.64876174926758,nan
1701251664785,0.0,nan,0.0,nan
1701251664820,0.0,nan,0.0,nan
1701251664850,0.2998581044417546,nan,36.085903172688525,nan
1701251664878,0.1770933931187087,nan,35.73701073227465,nan
1701251664905,0.0,nan,0.0,nan
1701251664933,0.0,nan,0.0,nan
1701251664965,1.0,nan,37.03164138171719,nan
1701251664998,1.0,nan,38.9849739074707,nan
1701251665033,1.0,nan,37.39596621404635,nan
1701251665070,1.0,nan,37.24716888116026,nan
1701251665109,0.8882653117179871,nan,37.27719497680664,nan
1701251665148,0.8999715447425842,nan,37.54915237426758,nan
1701251665186,0.9305379390716552,nan,37.60585403442383,nan
1701251665225,1.0,nan,35.917667673761734,nan
1701251665266,0.9632973670959472,nan,35.7246208190918,nan
1701251665305,0.9281721115112304,nan,36.24479436316533,nan
1701251665343,1.0,nan,36.77178142999742,nan
1701251665385,0.9207392334938048,nan,35.98390579223633,nan
1701251665427,0.7302310466766357,nan,35.60113118791158,nan
1701251665468,0.716475248336792,nan,35.00345363379746,nan
1701251665510,0.7870211601257324,nan,35.48904231767665,nan
1701251665551,0.723698079586029,nan,36.19034047205047,nan
1701251665593,0.6589996218681335,nan,36.43401718139648,nan
1701251665635,0.6594281792640686,nan,37.074012756347656,nan
1701251665679,0.3007503037458038,nan,35.3299069386345,nan
1701251665720,0.3352715605952572,nan,35.23019547899037,nan
1701251665762,0.8304600865051252,nan,33.43952941894531,nan
1701251665803,0.840864896774292,nan,34.07017579647968,nan
1701251665842,0.984136700630188,nan,35.315093994140625,nan
1701251665883,0.963700830936432,nan,34.031775338748844,nan
1701251665925,0.6776366233825684,nan,35.34845352172852,nan
1701251665963,0.8546395301818848,nan,34.91231918334961,nan
1701251666007,0.9420639872550964,nan,35.0610237121582,nan
1701251666046,0.7564109563827515,nan,33.34052658081055,nan
1701251666088,0.9675089716911316,nan,33.96628952026367,nan
1701251666130,0.8861984014511108,nan,33.13261413574219,nan
1701251666170,1.0,nan,34.725588833809304,nan
1701251666212,0.9474020600318908,nan,33.526580810546875,nan
1701251666257,0.89812171459198,nan,34.26381365198676,nan
1701251666302,0.7211564415622496,nan,36.84333801269531,nan
1701251666344,0.6614701747894287,nan,36.1910285949707,nan
1701251666385,0.7978957891464233,nan,37.19135665893555,nan
1701251666427,0.9925786852836608,nan,36.80319448762988,nan
1701251666472,0.8734156489372253,nan,36.35422134399414,nan
1701251666510,0.7822475433349609,nan,36.94601440429688,nan
1701251666547,0.0,nan,0.0,nan
1701251666583,0.2245018430693611,nan,39.04636512648936,nan
1701251666618,0.0901875500362992,nan,37.87973522315025,nan
1701251666651,0.0,nan,0.0,nan
1701251666684,0.0,nan,0.0,nan
1701251666716,0.0,nan,0.0,nan
1701251666745,0.4466372538048344,nan,35.38545652107037,nan
1701251666777,0.9660837650299072,nan,36.43397793926673,nan
1701251666814,1.0,nan,37.46891021728516,nan
1701251666852,1.0,nan,37.11806106567383,nan
1701251666895,1.0,nan,36.73983383178711,nan
1701251666938,1.0,nan,37.09371626236912,nan
1701251666984,1.0,nan,36.86017592368249,nan
1701251667029,1.0,nan,37.40538787841797,nan
1701251667074,1.0,nan,37.76864768433858,nan
1701251667119,1.0,nan,37.139137268066406,nan
1701251667165,1.0,nan,36.7556266784668,nan
1701251667210,1.0,nan,38.01023729197365,nan
1701251667247,1.0,nan,37.862937927246094,nan
1701251667278,0.3236489936969052,nan,38.30650357464658,nan
1701251667311,0.2943293309268803,nan,38.07211574531105,nan
1701251667344,0.3511599027387746,nan,39.39863228463468,nan
1701251667375,0.2388623140329679,nan,36.676580779982736,nan
1701251667404,0.0,nan,0.0,nan
1701251667438,0.7797657887207126,nan,37.84733830418684,nan
1701251667471,0.996695339679718,nan,41.04249954223633,nan
1701251667505,1.0,nan,38.00190353393555,nan
1701251667541,1.0,nan,37.64939437089284,nan
1701251667578,1.0,nan,36.93095339492727,nan
1701251667617,0.99,nan,38.3342364609256,nan
1701251667656,1.0,nan,38.63264083862305,nan
1701251667696,1.0,nan,38.820926666259766,nan
1701251667735,1.0,nan,38.69887161254883,nan
1701251667776,1.0,nan,38.882057189941406,nan
1701251667815,1.0,nan,38.75789788557885,nan
1701251667855,1.0,nan,38.90671920776367,nan
1701251667894,1.0,nan,39.11412489484239,nan
1701251667932,1.0,nan,38.56271119922075,nan
1701251667972,1.0,nan,38.51256463363683,nan
1701251668009,0.9892719984054564,nan,39.1712374980089,nan
1701251668046,0.9105912446975708,nan,38.18833160400391,nan
1701251668080,0.0,nan,0.0,nan
1701251668110,0.0,nan,0.0,nan
1701251668142,0.0,nan,0.0,nan
1701251668175,0.0,nan,0.0,nan
1701251668208,0.3045586832122411,nan,39.03775285352202,nan
1701251668247,0.0,nan,0.0,nan
1701251668285,0.4008130605640085,nan,39.28753701512902,nan
1701251668323,0.0,nan,0.0,nan
1701251668365,1.0,nan,38.28305816650391,nan
1701251668409,1.0,nan,37.298301696777344,nan
1701251668455,1.0,nan,37.601016998291016,nan
1701251668501,1.0,nan,38.075904846191406,nan
1701251668550,1.0,nan,38.36948727968942,nan
1701251668596,1.0,nan,37.864578567585205,nan
1701251668641,1.0,nan,39.77716827392578,nan
1701251668687,1.0,nan,38.9892578125,nan
1701251668731,1.0,nan,40.22861099243164,nan
1701251668774,1.0,nan,39.65946303050461,nan
1701251668819,1.0,nan,38.86648178100586,nan
1701251668863,1.0,nan,38.83207702636719,nan
1701251668907,1.0,nan,39.0836181640625,nan
1701251668949,1.0,nan,37.48474884033203,nan
1701251668989,0.9983392357826232,nan,37.34762954711914,nan
1701251669034,1.0,nan,37.527858645643526,nan
1701251669076,1.0,nan,36.92413329555814,nan
1701251669119,1.0,nan,36.08965301513672,nan
1701251669163,1.0,nan,36.2833251953125,nan
1701251669206,1.0,nan,36.22920227050781,nan
1701251669248,1.0,nan,36.3356819152832,nan
1701251669290,1.0,nan,36.43494415283203,nan
1701251669331,1.0,nan,36.34952545166016,nan
1701251669373,1.0,nan,36.48688319746204,nan
1701251669414,1.0,nan,36.64392852783203,nan
1701251669457,1.0,nan,36.365264892578125,nan
1701251669499,1.0,nan,35.966529846191406,nan
1701251669539,1.0,nan,36.47743586367889,nan
1701251669581,1.0,nan,36.88379866193108,nan
1701251669647,1.0,nan,36.82713317871094,nan
1701251669689,1.0,nan,36.990197890241504,nan
1701251669729,1.0,nan,37.141212463378906,nan
1701251669770,0.985930562019348,nan,36.67445373535156,nan
1701251669810,0.99,nan,39.00608445436467,nan
1701251669852,1.0,nan,39.95348358154297,nan
1701251669892,1.0,nan,39.54100799560547,nan
1701251669934,1.0,nan,39.05630874633789,nan
1701251669976,1.0,nan,38.98330405591024,nan
1701251670021,1.0,nan,39.50379052382616,nan
1701251670065,0.958629548549652,nan,39.76127482560253,nan
1701251670107,1.0,nan,38.9199447631836,nan
1701251670150,1.0,nan,39.45234680175781,nan
1701251670193,1.0,nan,39.57919541622761,nan
1701251670236,1.0,nan,39.15293502807617,nan
1701251670279,1.0,nan,39.79840850830078,nan
1701251670321,1.0,nan,40.074737548828125,nan
1701251670366,0.9823690056800842,nan,40.421993255615234,nan
1701251670409,0.0,nan,0.0,nan
1701251670444,0.0,nan,0.0,nan
1701251670477,0.0,nan,0.0,nan
1701251670506,0.0,nan,0.0,nan
1701251670533,0.1000711613639432,nan,38.368203900543286,nan
1701251670563,0.0,nan,0.0,nan
1701251670596,1.0,nan,42.1753044128418,nan
1701251670631,0.9929541945457458,nan,41.76926803588867,nan
1701251670667,1.0,nan,41.163082122802734,nan
1701251670706,1.0,nan,41.51643371582031,nan
1701251670746,1.0,nan,41.0880012512207,nan
1701251670788,1.0,nan,40.08345070678629,nan
1701251670829,1.0,nan,39.774099770976925,nan
1701251670868,1.0,nan,39.91975021362305,nan
1701251670907,1.0,nan,40.27972030639648,nan
1701251670946,1.0,nan,38.59616088867188,nan
1701251670990,1.0,nan,39.11736297607422,nan
1701251671023,1.0,nan,37.95992732187866,nan
1701251671055,0.549291211547923,nan,38.01965554549757,nan
1701251671088,0.0,nan,0.0,nan
1701251671123,0.0,nan,0.0,nan
1701251671155,0.2089548429628662,nan,43.70920066927886,nan
1701251671191,0.2720640578751386,nan,38.08264981371164,nan
1701251671224,0.7612333061685201,nan,28.181940163708955,nan
1701251671255,0.8213648796081543,nan,38.85490053260983,nan
1701251671291,0.0,nan,0.0,nan
1701251671327,1.0,nan,38.511433297241176,nan
1701251671369,1.0,nan,38.64999008178711,nan
1701251671411,1.0,nan,37.74878267313275,nan
1701251671455,0.99,nan,37.40477752685547,nan
1701251671499,1.0,nan,37.63747024536133,nan
1701251671544,1.0,nan,38.28919219970703,nan
1701251671590,1.0,nan,37.33414459228516,nan
1701251671637,0.9974040389060974,nan,38.56992844383423,nan
1701251671680,1.0,nan,38.55927276611328,nan
1701251671723,1.0,nan,39.779109954833984,nan
1701251671767,1.0,nan,39.38590240478516,nan
1701251671809,0.99,nan,40.51216125488281,nan
1701251671847,0.9907367825508118,nan,40.58185958862305,nan
1701251671887,1.0,nan,40.68320846557617,nan
1701251671927,1.0,nan,40.19790267944336,nan
1701251671968,0.9609941244125366,nan,39.84326831665094,nan
1701251672012,1.0,nan,39.8125228881836,nan
1701251672055,1.0,nan,39.54236602783203,nan
1701251672097,1.0,nan,39.2276496887207,nan
1701251672142,0.9980319142341614,nan,39.64264162746608,nan
1701251672186,1.0,nan,39.34092330932617,nan
1701251672230,1.0,nan,38.74157333374024,nan
1701251672274,1.0,nan,39.004188537597656,nan
1701251672317,1.0,nan,38.229759216308594,nan
1701251672363,1.0,nan,38.17275300188501,nan
1701251672406,1.0,nan,37.71063232421875,nan
1701251672451,0.984745442867279,nan,37.788047790527344,nan
1701251672498,0.9959168434143066,nan,37.76814209656951,nan
1701251672543,0.0,nan,0.0,nan
1701251672587,0.99,nan,33.259246826171875,nan
1701251672632,1.0,nan,35.89428687038058,nan
1701251672675,1.0,nan,35.531593322753906,nan
1701251672720,1.0,nan,35.73246383666992,nan
1701251672764,1.0,nan,34.941429138183594,nan
1701251672811,1.0,nan,35.40073013305664,nan
1701251672859,0.0,nan,0.0,nan
1701251672905,0.2688798758663688,nan,36.16728214862916,nan
1701251672948,0.0,nan,0.0,nan
1701251672991,0.7687470373540967,nan,35.36130142211914,nan
1701251673033,1.0,nan,35.949909779629024,nan
1701251673076,0.9780682921409608,nan,35.46212387084961,nan
1701251673120,0.9879432916641236,nan,35.4691047668457,nan
1701251673163,0.9028552174568176,nan,35.85572052001953,nan
1701251673206,1.0,nan,35.7726574168742,nan
1701251673248,1.0,nan,36.71736526489258,nan
1701251673291,1.0,nan,36.920066833496094,nan
1701251673333,1.0,nan,37.06322479248047,nan
1701251673378,1.0,nan,36.78210904703076,nan
1701251673420,1.0,nan,36.324629116056144,nan
1701251673461,1.0,nan,36.49196243286133,nan
1701251673501,0.9776935577392578,nan,36.83466339111328,nan
1701251673542,1.0,nan,36.133969162687066,nan
1701251673581,1.0,nan,36.55291366577149,nan
1701251673621,1.0,nan,36.87047715905006,nan
1701251673662,1.0,nan,35.551368713378906,nan
1701251673702,0.9503997564315796,nan,36.66316650393153,nan
1701251673741,1.0,nan,36.2074089050293,nan
1701251673780,1.0,nan,36.011592864990234,nan
1701251673819,1.0,nan,35.958030700683594,nan
1701251673859,0.961816132068634,nan,35.45793371581557,nan
1701251673898,1.0,nan,35.80362701416016,nan
1701251673937,1.0,nan,36.08369445800781,nan
1701251673975,1.0,nan,35.30758285522461,nan
1701251674015,1.0,nan,36.40971755981445,nan
1701251674055,1.0,nan,36.299896240234375,nan
1701251674095,1.0,nan,36.15140914916992,nan
1701251674134,1.0,nan,36.5539436340332,nan
1701251674173,1.0,nan,36.79648971557617,nan
1701251674213,1.0,nan,36.91746520996094,nan
1701251674254,1.0,nan,37.42232131958008,nan
1701251674293,1.0,nan,37.14047622680664,nan
1701251674333,1.0,nan,37.53963851928711,nan
1701251674373,1.0,nan,37.9187126159668,nan
1701251674413,1.0,nan,38.068336486816406,nan
1701251674454,0.0,nan,0.0,nan
1701251674493,1.0,nan,39.941497802734375,nan
1701251674534,1.0,nan,39.59621810913086,nan
1701251674574,1.0,nan,39.60109407254342,nan
1701251674615,1.0,nan,39.87287657346212,nan
1701251674655,1.0,nan,39.56811141967773,nan
1701251674695,1.0,nan,39.44320297241211,nan
1701251674734,1.0,nan,40.62331008911133,nan
1701251674776,1.0,nan,39.65444564819336,nan
1701251674817,1.0,nan,39.40987396240234,nan
