timestamp,confidence_right,confidence_left,diameter_right,diameter_left
1702369379486,0,0,0.0,0.0
1702369379503,0,0,0.0,0.0
1702369379524,0,0,0.0,0.0
1702369379539,0,0,0.0,0.0
1702369379554,0,0,0.0,0.0
1702369379569,0,0,0.0,0.0
1702369379584,0,0,0.0,0.0
1702369379601,0,0,0.0,0.0
1702369379616,0,0,0.0,0.0
1702369379633,3,0,6.654216,0.0
1702369379651,0,0,0.0,0.0
1702369379668,0,0,0.0,0.0
1702369379682,0,0,0.0,0.0
1702369379699,0,0,0.0,0.0
1702369379714,0,0,0.0,0.0
1702369379732,0,0,0.0,0.0
1702369379747,0,0,0.0,0.0
1702369379764,0,0,0.0,0.0
1702369379781,0,0,0.0,0.0
1702369379795,0,0,0.0,0.0
1702369379810,0,0,0.0,0.0
1702369379828,0,0,0.0,0.0
1702369379845,0,0,0.0,0.0
1702369379863,0,0,0.0,0.0
1702369379875,0,0,0.0,0.0
1702369379893,0,0,0.0,0.0
1702369379908,0,0,0.0,0.0
1702369379925,0,0,0.0,0.0
1702369379942,0,0,0.0,0.0
1702369379959,0,0,0.0,0.0
1702369379974,0,0,0.0,0.0
1702369379989,0,0,0.0,0.0
1702369380009,0,0,0.0,0.0
1702369380022,0,0,0.0,0.0
1702369380039,0,0,0.0,0.0
1702369380056,0,0,0.0,0.0
1702369380073,0,0,0.0,0.0
1702369380091,0,0,0.0,0.0
1702369380106,0,0,0.0,0.0
1702369380121,0,0,0.0,0.0
1702369380136,0,0,0.0,0.0
1702369380153,0,0,0.0,0.0
1702369380170,0,0,0.0,0.0
1702369380185,0,0,0.0,0.0
1702369380199,0,0,0.0,0.0
1702369380216,0,0,0.0,0.0
1702369380234,0,0,0.0,0.0
1702369380249,0,0,0.0,0.0
1702369380267,0,0,0.0,0.0
1702369380282,0,0,0.0,0.0
1702369380300,0,0,0.0,0.0
1702369380315,0,0,0.0,0.0
1702369380330,0,0,0.0,0.0
1702369380348,0,0,0.0,0.0
1702369380363,0,0,0.0,0.0
1702369380378,0,0,0.0,0.0
1702369380398,0,0,0.0,0.0
1702369380413,3,0,8.894421,0.0
1702369380428,0,0,0.0,0.0
1702369380446,0,0,0.0,0.0
1702369380461,0,0,0.0,0.0
1702369380476,0,0,0.0,0.0
1702369380494,0,0,0.0,0.0
1702369380509,0,0,0.0,0.0
1702369380527,0,0,0.0,0.0
1702369380545,0,0,0.0,0.0
1702369380560,0,0,0.0,0.0
1702369380578,0,0,0.0,0.0
1702369380593,0,0,0.0,0.0
1702369380608,0,0,0.0,0.0
1702369380629,0,0,0.0,0.0
1702369380641,0,0,0.0,0.0
1702369380656,0,0,0.0,0.0
1702369380671,0,0,0.0,0.0
1702369380688,0,0,0.0,0.0
1702369380703,0,0,0.0,0.0
1702369380721,0,0,0.0,0.0
1702369380736,3,0,7.453054,0.0
1702369380754,0,0,0.0,0.0
1702369380772,0,0,0.0,0.0
1702369380787,0,0,0.0,0.0
1702369380802,0,0,0.0,0.0
1702369380817,0,0,0.0,0.0
1702369380835,0,0,0.0,0.0
1702369380853,0,0,0.0,0.0
1702369380868,0,0,0.0,0.0
1702369380882,0,0,0.0,0.0
1702369380900,0,0,0.0,0.0
1702369380914,0,0,0.0,0.0
1702369380932,0,0,0.0,0.0
1702369380947,0,0,0.0,0.0
1702369380962,0,0,0.0,0.0
1702369380979,0,0,0.0,0.0
1702369380997,0,0,0.0,0.0
1702369381012,0,0,0.0,0.0
1702369381030,0,0,0.0,0.0
1702369381045,0,0,0.0,0.0
1702369381060,0,0,0.0,0.0
1702369381081,0,0,0.0,0.0
1702369381093,0,0,0.0,0.0
1702369381110,0,0,0.0,0.0
1702369381128,0,0,0.0,0.0
1702369381140,0,0,0.0,0.0
1702369381158,0,0,0.0,0.0
1702369381173,0,0,0.0,0.0
1702369381191,0,0,0.0,0.0
1702369381209,0,0,0.0,0.0
1702369381227,0,0,0.0,0.0
1702369381239,0,0,0.0,0.0
1702369381256,0,0,0.0,0.0
1702369381271,0,0,0.0,0.0
1702369381288,0,0,0.0,0.0
1702369381306,0,0,0.0,0.0
1702369381321,0,0,0.0,0.0
1702369381336,0,0,0.0,0.0
1702369381354,0,0,0.0,0.0
1702369381369,0,0,0.0,0.0
1702369381387,0,0,0.0,0.0
1702369381402,0,0,0.0,0.0
1702369381419,0,0,0.0,0.0
1702369381434,0,0,0.0,0.0
1702369381452,0,0,0.0,0.0
1702369381467,0,0,0.0,0.0
1702369381481,0,0,0.0,0.0
1702369381499,0,0,0.0,0.0
1702369381514,0,0,0.0,0.0
1702369381532,0,0,0.0,0.0
1702369381547,0,0,0.0,0.0
1702369381562,0,0,0.0,0.0
1702369381583,0,0,0.0,0.0
1702369381598,0,0,0.0,0.0
1702369381613,0,0,0.0,0.0
1702369381631,0,0,0.0,0.0
1702369381649,0,0,0.0,0.0
1702369381664,0,0,0.0,0.0
1702369381679,0,0,0.0,0.0
1702369381694,0,0,0.0,0.0
1702369381712,0,0,0.0,0.0
1702369381726,0,0,0.0,0.0
1702369381744,0,0,0.0,0.0
1702369381761,0,0,0.0,0.0
1702369381776,0,0,0.0,0.0
1702369381794,0,0,0.0,0.0
1702369381812,0,0,0.0,0.0
1702369381830,0,0,0.0,0.0
1702369381847,0,0,0.0,0.0
1702369381861,0,0,0.0,0.0
1702369381875,0,0,0.0,0.0
1702369381893,0,0,0.0,0.0
1702369381911,3,0,8.166187,0.0
1702369381925,3,0,8.348871,0.0
1702369381937,0,0,0.0,0.0
1702369381952,0,0,0.0,0.0
1702369381970,0,0,0.0,0.0
1702369381985,0,0,0.0,0.0
1702369382002,0,0,0.0,0.0
1702369382017,0,0,0.0,0.0
1702369382035,0,0,0.0,0.0
1702369382050,0,0,0.0,0.0
1702369382070,0,0,0.0,0.0
1702369382082,0,0,0.0,0.0
1702369382100,0,0,0.0,0.0
1702369382115,0,0,0.0,0.0
1702369382135,0,0,0.0,0.0
1702369382150,0,0,0.0,0.0
1702369382165,0,0,0.0,0.0
1702369382179,0,0,0.0,0.0
1702369382200,0,0,0.0,0.0
1702369382215,0,0,0.0,0.0
1702369382230,0,0,0.0,0.0
1702369382247,0,0,0.0,0.0
1702369382262,0,0,0.0,0.0
1702369382279,0,0,0.0,0.0
1702369382294,0,0,0.0,0.0
1702369382309,0,0,0.0,0.0
1702369382327,0,0,0.0,0.0
1702369382345,0,0,0.0,0.0
1702369382360,0,0,0.0,0.0
1702369382377,0,0,0.0,0.0
1702369382392,0,0,0.0,0.0
1702369382407,0,0,0.0,0.0
1702369382428,0,0,0.0,0.0
1702369382440,0,0,0.0,0.0
1702369382462,0,0,0.0,0.0
1702369382473,0,0,0.0,0.0
1702369382490,0,0,0.0,0.0
1702369382505,0,0,0.0,0.0
1702369382522,0,0,0.0,0.0
1702369382537,0,0,0.0,0.0
1702369382554,0,0,0.0,0.0
1702369382572,0,0,0.0,0.0
1702369382587,3,0,6.744767,0.0
