timestamp,confidence_right,confidence_left,diameter_right,diameter_left
1706102376044,1,1,4.6305084228515625,4.1107025146484375
1706102376045,1,1,4.6657257080078125,4.13079833984375
1706102376046,1,1,4.683441162109375,4.1490478515625
1706102376062,1,1,4.711273193359375,4.1733856201171875
1706102376069,1,1,4.7169647216796875,4.1883087158203125
1706102376079,1,1,4.7263336181640625,4.209625244140625
1706102376091,1,1,4.74749755859375,4.2258758544921875
1706102376102,1,1,4.7656707763671875,4.2342376708984375
1706102376113,1,1,4.7656707763671875,4.2525787353515625
1706102376124,1,1,4.806640625,4.2810821533203125
1706102376135,1,1,4.8279876708984375,4.2920684814453125
1706102376145,1,1,4.8184051513671875,4.3057098388671875
1706102376157,1,1,4.8583831787109375,4.343170166015625
1706102376168,1,1,4.8742218017578125,4.33795166015625
1706102376212,1,1,4.8607330322265625,4.341400146484375
1706102376213,1,1,4.8846435546875,4.3544769287109375
1706102376229,1,1,4.931793212890625,4.3841552734375
1706102376235,1,1,4.9468994140625,4.391021728515625
1706102376245,1,1,4.9468994140625,4.394989013671875
1706102376257,1,1,4.9382171630859375,4.4031829833984375
1706102376268,1,1,4.947998046875,4.4113616943359375
1706102376279,1,1,4.947998046875,4.419952392578125
1706102376290,1,1,4.9658203125,4.423126220703125
1706102376301,1,1,4.963897705078125,4.42645263671875
1706102376312,1,1,4.963897705078125,4.43048095703125
1706102376324,1,1,4.9679718017578125,4.43353271484375
1706102376365,1,1,4.9777984619140625,4.4313201904296875
1706102376366,1,1,4.9777984619140625,4.4202880859375
1706102376368,1,1,4.9746551513671875,4.4044036865234375
1706102376383,1,1,4.9746551513671875,4.413604736328125
1706102376391,1,1,4.9719696044921875,4.41748046875
1706102376403,1,1,4.977630615234375,4.4311981201171875
1706102376412,1,1,4.977630615234375,4.4356231689453125
1706102376424,1,1,4.9796905517578125,4.4364166259765625
1706102376435,1,1,4.967681884765625,4.4339599609375
1706102376445,1,1,4.967681884765625,4.4234619140625
1706102376457,1,1,4.9597625732421875,4.420684814453125
1706102376468,1,1,4.96673583984375,4.4163055419921875
1706102376524,1,1,4.96673583984375,4.4217529296875
1706102376526,1,1,4.974578857421875,4.42242431640625
1706102376535,1,1,4.9320831298828125,4.4196319580078125
1706102376547,1,1,4.948974609375,4.4247894287109375
1706102376556,1,1,4.964630126953125,4.4261322021484375
1706102376568,1,1,4.9716949462890625,4.4247283935546875
1706102376579,1,1,4.9788665771484375,4.4291839599609375
1706102376590,1,1,4.9579315185546875,4.4349822998046875
1706102376601,1,1,4.9655914306640625,4.42828369140625
1706102376612,1,1,4.968780517578125,4.4094390869140625
1706102376623,1,1,4.957733154296875,4.3905029296875
1706102376634,1,1,4.9492645263671875,4.3838043212890625
1706102376645,1,1,4.9492645263671875,4.371917724609375
1706102376657,1,1,4.915496826171875,4.3553009033203125
1706102376694,1,1,4.8929595947265625,4.3397064208984375
1706102376695,1,1,4.8929595947265625,4.3274078369140625
1706102376701,1,1,4.8004302978515625,4.2789459228515625
1706102376712,1,1,4.8004302978515625,4.25946044921875
1706102376724,1,1,4.7235107421875,4.21630859375
1706102376735,1,1,4.7042999267578125,4.195709228515625
1706102376746,1,1,4.7236785888671875,4.1803741455078125
1706102376756,1,1,4.836212158203125,4.1515655517578125
1706102376768,1,1,4.7766876220703125,4.13824462890625
1706102376779,1,1,4.73016357421875,4.125946044921875
1706102376790,1,1,4.5553436279296875,4.0994415283203125
1706102376802,1,1,4.5312347412109375,4.0878143310546875
1706102376824,1,1,4.5312347412109375,4.057281494140625
1706102376844,1,1,4.6578521728515625,4.0283660888671875
1706102376845,1,1,4.62725830078125,4.0088958740234375
1706102376861,1,1,4.454345703125,3.9958953857421875
1706102376868,1,1,4.4428863525390625,3.995574951171875
1706102376878,1,1,4.45123291015625,3.9954833984375
1706102376889,1,1,4.4342193603515625,3.9759674072265625
1706102376901,1,1,4.4110107421875,3.971588134765625
1706102376912,1,1,4.4062042236328125,3.949432373046875
1706102376923,1,1,4.38580322265625,3.93182373046875
1706102376935,1,1,4.3817901611328125,3.9169769287109375
1706102376945,1,1,4.38140869140625,3.9337310791015625
1706102376956,1,1,4.3529205322265625,3.918731689453125
1706102376993,1,1,4.34259033203125,3.91595458984375
1706102376994,1,1,4.334014892578125,3.88885498046875
1706102377001,1,1,4.261566162109375,3.8765869140625
1706102377012,1,1,4.261566162109375,3.8778076171875
1706102377023,1,1,4.243408203125,3.8632049560546875
1706102377035,1,1,4.2545928955078125,3.860870361328125
1706102377045,1,1,4.2545928955078125,3.84954833984375
1706102377056,1,1,4.2285308837890625,3.8422393798828125
1706102377068,1,1,4.2291107177734375,3.83087158203125
1706102377078,1,1,4.2291107177734375,3.8396453857421875
1706102377090,1,1,4.220672607421875,3.83245849609375
1706102377101,1,1,4.149261474609375,3.8291778564453125
1706102377112,1,1,4.149261474609375,3.82110595703125
1706102377123,1,1,4.1430511474609375,3.8090667724609375
1706102377164,1,1,4.19976806640625,3.8046112060546875
1706102377165,1,1,4.19976806640625,3.8072052001953125
1706102377168,1,1,4.0770721435546875,3.8128509521484375
1706102377185,1,1,4.0770721435546875,3.7731170654296875
1706102377187,1,0,3.8723602294921875,nan
1706102377202,0,0,nan,nan
1706102377210,0,0,nan,nan
1706102377221,0,0,nan,nan
1706102377233,0,0,nan,nan
1706102377243,0,0,nan,nan
1706102377254,0,0,nan,nan
1706102377266,0,0,nan,nan
1706102377276,0,0,nan,nan
1706102377311,0,0,nan,nan
1706102377312,0,0,nan,nan
1706102377319,0,0,nan,nan
1706102377331,0,0,nan,nan
1706102377348,0,0,nan,nan
1706102377368,0,0,nan,nan
