timestamp,event,block_id
1705051945726,start,nan
1705051956742,grasp,4
1705051963526,release,4
1705051973837,grasp,3
1705051977558,release,3
1705051984152,grasp,2
1705051986940,release,2
1705051991768,grasp,1
1705051994547,release,1
1705052001028,grasp,8
1705052005559,release,8
1705052010121,grasp,7
1705052013598,release,7
1705052016404,end,nan
