timestamp,event,block_id
1704984402256,start,nan
1704984408321,grasp,7
1704984411276,release,7
1704984413350,grasp,6
1704984415484,release,6
1704984417279,grasp,11
1704984420253,release,11
1704984422076,grasp,10
1704984424255,release,10
1704984425677,grasp,9
1704984427924,release,9
1704984429922,grasp,5
1704984432658,release,5
1704984434753,grasp,2
1704984437753,release,2
1704984439846,grasp,1
1704984442619,release,1
1704984444551,grasp,0
1704984446754,release,0
1704984447584,end,nan
