timestamp,event,block_id
1701854441472,start,nan
1701854449751,grasp,7
1701854453657,release,7
1701854457638,grasp,6
1701854462165,release,6
1701854466214,grasp,11
1701854469884,release,11
1701854474095,grasp,10
1701854478271,release,10
1701854483086,grasp,9
1701854487293,release,9
1701854491948,grasp,5
1701854496167,release,5
1701854500803,grasp,2
1701854504153,release,2
1701854508509,grasp,1
1701854512159,release,1
1701854516932,grasp,0
1701854520568,release,0
1701854522723,end,nan
