timestamp,event,block_id
1705486978461,start,nan
1705486985194,grasp,4
1705486987636,release,4
1705486990173,grasp,3
1705486992749,release,3
1705486994956,grasp,2
1705486997254,release,2
1705486999088,grasp,1
1705487001230,release,1
1705487004006,grasp,8
1705487006445,release,8
1705487008071,grasp,7
1705487010099,release,7
1705487011095,end,nan
