timestamp,event,block_id
1701778788542,start,nan
1701778792111,grasp,7
1701778794165,release,7
1701778795696,grasp,6
1701778797470,release,6
1701778799549,grasp,11
1701778801665,release,11
1701778803207,grasp,10
1701778804978,release,10
1701778806380,grasp,9
1701778808653,release,9
1701778810242,grasp,5
1701778812951,release,5
1701778814801,grasp,2
1701778816600,release,2
1701778818367,grasp,1
1701778821326,release,1
1701778823143,grasp,0
1701778825440,release,0
1701778826087,end,nan
