timestamp,slide
1705411537675,0
1705411539918,1
1705411544139,2
1705411547640,3
1705411551636,4
1705411556058,5
1705411559785,6
1705411563414,7
1705411568172,8
1705411571125,9
1705411574779,10
1705411577830,11
1705411580712,12
