timestamp,slide
1706517593856,0
1706517595437,1
1706517600522,2
1706517604036,3
1706517609791,4
1706517614840,5
1706517620076,6
1706517624083,7
1706517632300,8
1706517638039,9
1706517643248,10
1706517647662,11
1706517653777,12
