timestamp,event,block_id
1702290099486,start,nan
1702290108459,grasp,7
1702290111087,release,7
1702290116021,grasp,6
1702290117961,release,6
1702290122288,grasp,18
1702290126983,release,18
1702290130758,grasp,19
1702290132285,release,19
1702290135282,grasp,20
1702290137082,release,20
1702290141086,grasp,5
1702290143824,release,5
1702290147960,grasp,2
1702290150731,release,2
1702290152292,end,nan
