timestamp,slide
1701678141467,0
1701678143164,1
1701678147505,2
1701678151157,3
1701678156308,4
1701678161195,5
1701678164996,6
1701678168214,7
1701678174232,6
1701678183356,7
1701678184388,8
1701678188438,9
1701678193397,10
1701678197742,11
1701678201698,12
