timestamp,slide
1705397905193,0
1705397910713,1
1705397918091,2
1705397921946,3
1705397928592,4
1705397937022,5
1705397943025,6
1705397948262,7
1705397959135,8
1705397963357,9
1705397969788,10
1705397975471,11
1705397979988,12
