timestamp,event,block_id
1705410966425,start,nan
1705410973520,grasp,4
1705410976133,release,4
1705410978805,grasp,3
1705410980647,release,3
1705410982648,grasp,2
1705410985078,release,2
1705410987555,grasp,1
1705410989890,release,1
1705410993137,grasp,8
1705410995305,release,8
1705410997456,grasp,7
1705410999866,release,7
1705411000547,end,nan
