timestamp,event,block_id
1706000500981,start,nan
1706000504085,grasp,7
1706000505751,release,7
1706000507433,grasp,6
1706000508963,release,6
1706000510399,grasp,11
1706000513009,release,11
1706000514019,grasp,10
1706000515392,release,10
1706000516438,grasp,9
1706000518138,release,9
1706000519416,grasp,5
1706000521278,release,5
1706000523567,grasp,2
1706000524788,release,2
1706000527085,grasp,1
1706000529185,release,1
1706000530978,grasp,0
1706000532765,release,0
1706000533277,end,nan
