timestamp,slide
1706610172595,0
1706610176109,1
1706610180707,2
1706610184186,3
1706610188594,4
1706610193546,5
1706610197728,6
1706610202323,7
1706610207531,8
1706610211140,9
1706610215557,10
1706610219371,11
1706610222786,12
