timestamp,event,block_id
1705572685729,start,nan
1705572691985,grasp,7
1705572694558,release,7
1705572697220,grasp,6
1705572698888,release,6
1705572701892,grasp,18
1705572704665,release,18
1705572707229,grasp,19
1705572708755,release,19
1705572711159,grasp,20
1705572713229,release,20
1705572716124,grasp,5
1705572718057,release,5
1705572720486,grasp,2
1705572722454,release,2
1705572723421,end,nan
