timestamp,event,block_id
1706260800140,start,nan
1706260806205,grasp,10
1706260811565,release,10
1706260815199,grasp,9
1706260820975,release,9
1706260824340,grasp,8
1706260828801,release,8
1706260833474,grasp,21
1706260841028,release,21
1706260844404,grasp,22
1706260847364,release,22
1706260850039,grasp,23
1706260853071,release,23
1706260856032,grasp,18
1706260859604,release,18
1706260863007,grasp,19
1706260864974,release,19
1706260867664,grasp,20
1706260869265,release,20
1706260870168,end,nan
