timestamp,confidence_right,confidence_left,diameter_right,diameter_left
1705937407007,1,1,4.3719482421875,4.03436279296875
1705937407017,1,0,4.601898193359375,nan
1705937407028,1,0,4.601898193359375,nan
1705937407040,1,1,4.5295867919921875,4.2755584716796875
1705937407051,1,1,4.402374267578125,4.2755584716796875
1705937407087,1,1,4.402374267578125,4.2755584716796875
1705937407088,1,0,4.401885986328125,nan
1705937407096,1,1,4.53070068359375,4.3026275634765625
1705937407107,1,1,4.6048431396484375,4.3991241455078125
1705937407118,1,1,4.445068359375,4.1936492919921875
1705937407129,1,1,4.4340972900390625,4.172271728515625
1705937407140,1,1,4.39984130859375,4.1544952392578125
1705937407152,1,1,4.3782806396484375,4.12884521484375
1705937407162,1,1,4.3782806396484375,4.1356201171875
1705937407174,1,1,4.3642120361328125,4.198486328125
1705937407184,1,1,4.333892822265625,4.1725006103515625
1705937407196,1,1,4.333892822265625,4.1826171875
1705937407235,1,1,4.3294219970703125,4.1109161376953125
1705937407240,1,1,4.300506591796875,4.0732269287109375
1705937407255,1,1,4.2615203857421875,4.05560302734375
1705937407262,1,1,4.2818145751953125,4.0358428955078125
1705937407274,1,1,4.263092041015625,4.03057861328125
1705937407285,1,1,4.2379913330078125,4.011627197265625
1705937407296,1,1,4.2459716796875,4.02740478515625
1705937407307,1,1,4.249603271484375,4.0254364013671875
1705937407318,1,1,4.2353515625,4.022369384765625
1705937407329,1,1,4.2191314697265625,4.0147247314453125
1705937407340,1,1,4.2005615234375,4.0015869140625
1705937407385,1,1,4.1958770751953125,3.9897613525390625
1705937407386,1,1,4.2044525146484375,3.9695281982421875
1705937407402,1,1,4.1963348388671875,3.936004638671875
1705937407407,1,1,4.2190704345703125,3.9343109130859375
1705937407419,1,1,4.2001190185546875,3.9272003173828125
1705937407429,1,1,4.1959686279296875,3.9466400146484375
1705937407440,1,1,4.1832427978515625,3.94384765625
1705937407451,1,1,4.17449951171875,3.9416046142578125
1705937407463,1,1,4.169677734375,3.92584228515625
1705937407473,1,1,4.169769287109375,3.96405029296875
1705937407485,1,1,4.180389404296875,3.9459686279296875
1705937407496,1,1,4.1878509521484375,3.9513702392578125
1705937407535,1,1,4.16546630859375,3.9173583984375
1705937407536,1,1,4.1396636962890625,3.920928955078125
1705937407540,1,1,4.1427459716796875,3.855316162109375
1705937407552,1,1,4.1349945068359375,3.8400421142578125
1705937407562,1,1,4.121337890625,3.855072021484375
1705937407572,1,1,4.101104736328125,3.8547821044921875
1705937407584,1,1,4.0958251953125,3.8481292724609375
1705937407595,1,1,4.1021881103515625,3.8417205810546875
1705937407606,1,1,4.141265869140625,3.8905487060546875
1705937407617,1,1,4.118896484375,3.518524169921875
1705937407627,1,1,4.056060791015625,3.34478759765625
1705937407638,1,1,3.9789581298828125,3.019927978515625
1705937407649,1,0,3.6069488525390625,nan
1705937407684,0,0,nan,nan
1705937407701,0,0,nan,nan
1705937407704,0,0,nan,nan
1705937407717,0,0,nan,nan
1705937407727,0,0,nan,nan
1705937407737,0,0,nan,nan
1705937407748,0,0,nan,nan
1705937407759,0,0,nan,nan
1705937407770,0,0,nan,nan
1705937407780,0,0,nan,nan
1705937407799,0,0,nan,nan
1705937407833,0,0,nan,nan
1705937407848,0,0,nan,nan
1705937407851,0,0,nan,nan
1705937407865,0,0,nan,nan
1705937407874,0,0,nan,nan
1705937407885,0,0,nan,nan
1705937407896,0,0,nan,nan
1705937407908,0,0,nan,nan
1705937407918,0,0,nan,nan
1705937407929,0,0,nan,nan
1705937407940,0,0,nan,nan
1705937407950,0,0,nan,nan
1705937407989,0,0,nan,nan
1705937407990,0,0,nan,nan
1705937407996,0,0,nan,nan
1705937408007,0,0,nan,nan
1705937408017,0,0,nan,nan
1705937408029,0,0,nan,nan
1705937408040,0,0,nan,nan
1705937408051,0,0,nan,nan
1705937408063,0,0,nan,nan
1705937408073,0,0,nan,nan
1705937408084,0,0,nan,nan
1705937408096,0,0,nan,nan
1705937408134,0,0,nan,nan
1705937408135,0,0,nan,nan
1705937408140,0,0,nan,nan
1705937408151,0,0,nan,nan
1705937408164,0,0,nan,nan
1705937408173,0,0,nan,nan
1705937408184,0,0,nan,nan
1705937408196,0,0,nan,nan
1705937408207,0,0,nan,nan
1705937408218,0,0,nan,nan
1705937408230,0,0,nan,nan
1705937408240,0,0,nan,nan
1705937408251,0,0,nan,nan
1705937408283,0,0,nan,nan
