timestamp,x,y
1702304548387,nan,nan
1702304548399,nan,nan
1702304548417,nan,nan
1702304548432,nan,nan
1702304548450,nan,nan
1702304548467,nan,nan
1702304548482,nan,nan
1702304548496,nan,nan
1702304548515,nan,nan
1702304548533,nan,nan
1702304548547,nan,nan
1702304548559,nan,nan
1702304548577,nan,nan
1702304548595,nan,nan
1702304548611,nan,nan
1702304548626,nan,nan
1702304548644,nan,nan
1702304548659,nan,nan
1702304548679,nan,nan
1702304548691,nan,nan
1702304548709,nan,nan
1702304548724,nan,nan
1702304548741,nan,nan
1702304548756,nan,nan
1702304548774,nan,nan
1702304548789,nan,nan
1702304548807,nan,nan
1702304548821,nan,nan
1702304548836,nan,nan
1702304548851,nan,nan
1702304548872,nan,nan
1702304548887,nan,nan
1702304548905,nan,nan
1702304548920,nan,nan
1702304548937,nan,nan
1702304548952,nan,nan
1702304548967,nan,nan
1702304548985,nan,nan
1702304549000,nan,nan
1702304549024,nan,nan
1702304549033,nan,nan
1702304549051,nan,nan
1702304549066,nan,nan
1702304549081,nan,nan
1702304549099,nan,nan
1702304549113,nan,nan
1702304549131,nan,nan
1702304549146,nan,nan
1702304549161,nan,nan
1702304549176,nan,nan
1702304549197,nan,nan
1702304549211,nan,nan
1702304549228,nan,nan
1702304549243,nan,nan
1702304549261,nan,nan
1702304549278,nan,nan
1702304549290,nan,nan
1702304549307,nan,nan
1702304549324,nan,nan
1702304549339,nan,nan
1702304549357,nan,nan
1702304549372,nan,nan
1702304549390,nan,nan
1702304549405,nan,nan
1702304549422,nan,nan
1702304549437,nan,nan
1702304549455,nan,nan
1702304549470,nan,nan
1702304549485,nan,nan
1702304549503,nan,nan
1702304549520,nan,nan
1702304549534,nan,nan
1702304549555,nan,nan
1702304549570,nan,nan
1702304549591,0.3420485584945787,0.734129962746395
1702304549600,0.3420272198193824,0.7341046030535606
1702304549615,0.34205584558128804,0.7340886709835212
1702304549633,0.34198894089827353,0.7341107149710292
1702304549650,0.34204867711069104,0.7340935265120088
1702304549667,0.3420165317812279,0.7341071965896937
1702304549688,0.34205555948784067,0.7341163755123287
1702304549697,0.34209066379471836,0.7341038637138197
1702304549715,0.3420918805715714,0.7341130556439794
1702304549733,0.3420982066680076,0.7341066535883115
1702304549745,0.34215544786291935,0.7341033730467816
1702304549763,0.34204000073134927,0.7340963839800189
1702304549780,0.3420192651044153,0.7340620918539531
1702304549794,0.34198791002193824,0.73403934082672
1702304549814,0.3419569363255921,0.7340654748024928
1702304549826,0.3419488088271483,0.7340633261925004
1702304549844,0.3420096868594579,0.7340538007240813
1702304549861,0.3419494894067839,0.7340626870745659
1702304549881,0.34197404640336626,0.7340564813825433
1702304549890,0.3419449479984438,0.734051019286552
1702304549908,0.3419522207512798,0.7340594762137179
1702304549925,0.341951447244306,0.7340598950199221
1702304549942,0.34200798407558103,0.7340520164193812
1702304549956,0.3419521996901416,0.7340610031226334
1702304549974,0.342007822287205,0.734049830763497
1702304549989,nan,nan
1702304550007,nan,nan
1702304550021,nan,nan
1702304550039,0.5161524744298044,0.6287910237865336
1702304550054,0.5190813091454708,0.7516819237778529
1702304550072,0.5139871778964185,0.5098853403513438
1702304550087,0.4991813318703768,0.5263457827411938
1702304550104,0.5213972967548893,0.4879976419452834
1702304550122,0.5121243546843566,0.5305564566350358
1702304550137,0.5130338847955586,0.5254530935970453
1702304550167,0.5136760221052106,0.5249424471421705
1702304550173,0.5133988154592537,0.5267361275279255
1702304550185,0.513016367711742,0.5254280644710733
1702304550200,0.5169894502042207,0.5255797494156791
1702304550218,0.5179368675303311,0.5290635645718152
1702304550236,0.5183908315018735,0.5285668663730532
1702304550251,0.4533797204138528,0.46926555166784994
1702304550265,0.5167406384158106,0.5183408239274927
1702304550283,0.4827351330167413,0.547265124271313
1702304550298,0.383520356638555,0.3025133172071437
1702304550315,0.3495791832571178,0.3451194847047479
1702304550328,nan,nan
1702304550343,nan,nan
1702304550361,nan,nan
1702304550376,nan,nan
1702304550394,nan,nan
1702304550409,nan,nan
1702304550426,nan,nan
1702304550441,nan,nan
1702304550462,nan,nan
1702304550473,nan,nan
1702304550488,nan,nan
1702304550506,nan,nan
1702304550523,nan,nan
1702304550541,nan,nan
1702304550556,nan,nan
1702304550571,nan,nan
1702304550586,nan,nan
1702304550604,nan,nan
1702304550619,nan,nan
1702304550636,nan,nan
1702304550651,nan,nan
1702304550668,nan,nan
1702304550688,nan,nan
1702304550700,nan,nan
1702304550718,nan,nan
1702304550733,nan,nan
1702304550754,nan,nan
1702304550766,nan,nan
1702304550784,nan,nan
1702304550799,nan,nan
1702304550813,nan,nan
1702304550830,nan,nan
1702304550848,nan,nan
1702304550863,nan,nan
1702304550881,nan,nan
1702304550896,nan,nan
1702304550911,nan,nan
1702304550929,nan,nan
1702304550944,nan,nan
1702304550959,nan,nan
1702304550977,nan,nan
1702304550992,nan,nan
1702304551010,nan,nan
1702304551025,nan,nan
1702304551042,nan,nan
1702304551060,nan,nan
1702304551075,nan,nan
1702304551090,nan,nan
1702304551105,nan,nan
1702304551123,nan,nan
1702304551141,nan,nan
1702304551156,nan,nan
1702304551174,nan,nan
1702304551192,nan,nan
1702304551207,nan,nan
1702304551221,nan,nan
1702304551238,nan,nan
1702304551253,nan,nan
1702304551271,nan,nan
1702304551285,nan,nan
1702304551303,nan,nan
1702304551318,nan,nan
1702304551335,nan,nan
1702304551355,nan,nan
1702304551369,nan,nan
1702304551384,nan,nan
1702304551402,nan,nan
1702304551417,nan,nan
1702304551435,nan,nan
1702304551450,nan,nan
1702304551465,nan,nan
1702304551482,nan,nan
1702304551500,nan,nan
1702304551515,nan,nan
1702304551530,nan,nan
1702304551545,nan,nan
1702304551566,nan,nan
1702304551581,nan,nan
1702304551596,nan,nan
1702304551610,nan,nan
1702304551630,nan,nan
1702304551647,nan,nan
1702304551661,nan,nan
1702304551675,nan,nan
1702304551693,nan,nan
1702304551708,nan,nan
1702304551726,nan,nan
1702304551747,0.6569279467164536,0.403463359523228
1702304551762,0.7254730744560866,0.33923379769267537
1702304551777,0.7198032420055577,0.3488419116474195
1702304551792,0.7927354216435781,0.25666249331202934
1702304551807,0.7863600267716833,0.21864331692308048
1702304551828,0.8313853663046376,0.1414169038877257
1702304551840,0.7588130914957412,0.37119949268022906
1702304551858,0.8284646368049963,0.15769870133109143
1702304551873,0.8155600161772623,0.1837190206122005
1702304551890,0.8300865971443784,0.14784625583490527
1702304551905,0.7983601970094177,0.1898803025410268
1702304551920,0.7952714890596374,0.09605657807798702
1702304551938,0.7693748429439128,0.09941105299284492
1702304551955,0.7896365228272635,0.10297911741652051
1702304551970,0.7776060556904549,0.1342254079233625
1702304551985,0.7771290063148544,0.12855036983718807
1702304552003,0.7749457822513804,0.13473022690199563
1702304552018,0.7767125416659505,0.13172751666729393
1702304552035,0.7775508558657366,0.1158324304209138
1702304552050,0.778571541558234,0.10979204301400652
1702304552065,0.7661896625721146,0.09316371602917779
1702304552085,0.7710794572924226,0.08664242219693936
1702304552097,0.7797367797584536,0.09804321206010784
1702304552115,nan,nan
1702304552133,0.667807641479642,0.004014456139054103
1702304552145,nan,nan
1702304552160,nan,nan
1702304552180,nan,nan
1702304552197,nan,nan
1702304552212,nan,nan
1702304552227,nan,nan
1702304552242,nan,nan
1702304552260,nan,nan
1702304552275,nan,nan
1702304552290,nan,nan
1702304552308,nan,nan
1702304552323,nan,nan
1702304552343,nan,nan
1702304552355,nan,nan
1702304552370,nan,nan
1702304552388,nan,nan
1702304552403,nan,nan
1702304552421,nan,nan
1702304552436,nan,nan
1702304552455,nan,nan
1702304552470,nan,nan
1702304552485,nan,nan
1702304552500,nan,nan
1702304552518,nan,nan
1702304552533,nan,nan
1702304552551,nan,nan
1702304552566,nan,nan
1702304552584,nan,nan
1702304552599,nan,nan
1702304552616,nan,nan
1702304552631,nan,nan
1702304552648,nan,nan
1702304552663,nan,nan
1702304552681,nan,nan
1702304552699,nan,nan
1702304552713,nan,nan
1702304552733,nan,nan
1702304552744,nan,nan
1702304552764,nan,nan
1702304552782,nan,nan
1702304552794,nan,nan
1702304552809,nan,nan
1702304552827,nan,nan
1702304552844,nan,nan
1702304552859,nan,nan
1702304552874,nan,nan
1702304552891,nan,nan
1702304552906,nan,nan
1702304552924,nan,nan
1702304552939,nan,nan
1702304552957,nan,nan
1702304552972,nan,nan
1702304552990,nan,nan
1702304553005,nan,nan
1702304553022,0.5165053382712438,0.42157147512906884
1702304553037,0.2998719433825123,0.6925574218177973
1702304553056,0.5365359221848975,0.4076481730625064
1702304553073,0.3619040005654108,0.5748195706103378
1702304553088,0.5133589294840802,0.3816071392978008
1702304553106,0.4883419802277238,0.387517287998564
1702304553121,0.5158393913669951,0.41729456185633346
1702304553139,0.4853256711963326,0.4263718586278127
1702304553153,0.5202480055671256,0.41057733265427176
1702304553173,0.5208030655106651,0.4233869863387312
