timestamp,slide
1704792474202,0
1704792479599,1
1704792484304,2
1704792487437,3
1704792491934,4
1704792496967,5
1704792501033,6
1704792505036,7
1704792509970,8
1704792513602,9
1704792518703,10
1704792522558,11
1704792527435,12
1704792542491,11
1704792561332,12
