timestamp,event,block_id
1701251161455,start,nan
1701251166185,grasp,4
1701251170184,release,4
1701251172799,grasp,3
1701251176218,release,3
1701251179584,grasp,1
1701251181880,release,1
1701251182583,grasp,2
1701251184626,release,2
1701251187037,grasp,1
1701251189155,release,1
1701251192287,grasp,8
1701251195145,release,8
1701251198416,grasp,7
1701251201480,release,7
1701251203196,end,nan
