timestamp,event,block_id
1705411354068,start,nan
1705411358131,grasp,7
1705411359927,release,7
1705411361321,grasp,6
1705411363387,release,6
1705411365138,grasp,11
1705411367135,release,11
1705411368861,grasp,10
1705411370411,release,10
1705411371854,grasp,9
1705411373790,release,9
1705411376114,grasp,5
1705411378094,release,5
1705411380131,grasp,2
1705411381770,release,2
1705411384039,grasp,1
1705411386284,release,1
1705411388379,grasp,0
1705411390248,release,0
1705411390770,end,nan
