timestamp,event,block_id
1701677749273,start,nan
1701677754417,grasp,7
1701677756115,release,7
1701677759189,grasp,18
1701677761418,release,18
1701677764001,grasp,19
1701677765841,release,19
1701677768456,grasp,20
1701677770196,release,20
1701677774241,grasp,6
1701677775388,release,6
1701677778795,grasp,5
1701677781418,release,5
1701677784197,grasp,2
1701677785996,release,2
1701677787654,end,nan
