timestamp,event,block_id
1705482698967,start,nan
1705482703998,grasp,10
1705482706568,release,10
1705482708806,grasp,9
1705482710821,release,9
1705482714165,grasp,8
1705482716513,release,8
1705482719363,grasp,21
1705482722165,release,21
1705482724977,grasp,22
1705482726793,release,22
1705482729534,grasp,23
1705482731254,release,23
1705482734490,grasp,18
1705482736475,release,18
1705482739099,grasp,19
1705482740211,release,19
1705482742295,grasp,20
1705482744120,release,20
1705482745496,end,nan
