timestamp,event
1706016139846,start
1706016143569,next
1706016151475,next
1706016156750,next
1706016165348,next
1706016171444,next
1706016177577,next
1706016184241,next
1706016184472,next
1706016188183,previous
1706016196245,next
1706016205507,next
1706016212145,end
