timestamp,event,block_id
1705318081929,start,nan
1705318085995,grasp,12
1705318087635,release,12
1705318091495,grasp,13
1705318093097,release,13
1705318095435,grasp,14
1705318097274,release,14
1705318100094,grasp,2
1705318102068,release,2
1705318105108,grasp,1
1705318106870,release,1
1705318109430,grasp,0
1705318111068,release,0
1705318113965,grasp,8
1705318115731,release,8
1705318117895,grasp,7
1705318119438,release,7
1705318122041,grasp,6
1705318123571,release,6
1705318124692,end,nan
