timestamp,event,block_id
1706000243222,start,nan
1706000248582,grasp,7
1706000250263,release,7
1706000252035,grasp,6
1706000253866,release,6
1706000255946,grasp,18
1706000259647,release,18
1706000262487,grasp,19
1706000263909,release,19
1706000265979,grasp,20
1706000267650,release,20
1706000270515,grasp,5
1706000275331,release,5
1706000276950,grasp,2
1706000278719,release,2
1706000279553,end,nan
