timestamp,event,block_id
1702297169911,start,nan
1702297177169,grasp,10
1702297181604,release,10
1702297186903,grasp,9
1702297190502,release,9
1702297193241,grasp,8
1702297197077,release,8
1702297200333,grasp,21
1702297204635,release,21
1702297207421,grasp,22
1702297211097,release,22
1702297213243,grasp,23
1702297217208,release,23
1702297219744,grasp,18
1702297222775,release,18
1702297224876,grasp,19
1702297227011,release,19
1702297228373,grasp,20
1702297230572,release,20
1702297231104,end,nan
