timestamp,x,y
1704888944181,0.1862214654684066,0.8455243259668354
1704888944217,0.1869538575410843,0.8464676141738892
1704888944254,0.1851781010627746,0.8396746665239334
1704888944290,0.1855496615171432,0.8343171626329422
1704888944326,0.1701601445674896,0.8319100886583329
1704888944361,0.0748284384608268,0.8253612518310547
1704888944401,0.07423700392246238,0.8222241699695588
1704888944438,0.0837872400879859,0.8202078044414521
1704888944473,0.087766095995903,0.8212998807430267
1704888944510,0.0873361527919769,0.8225553035736084
1704888944547,0.0851846039295196,0.821741133928299
1704888944586,0.10004929453134533,0.8092807680368423
1704888944625,0.1143583580851554,0.8031663149595261
1704888944669,0.1166135072708129,0.8037462085485458
1704888944711,0.0321484059095382,0.8679015785455703
1704888944752,0.0216520614922046,0.7790526449680328
1704888944792,0.3160603940486908,0.9416108578443527
1704888944830,nan,nan
1704888944868,nan,nan
1704888944908,nan,nan
1704888944949,nan,nan
1704888944987,0.3035883903503418,0.9247634261846543
1704888945024,0.2674759924411773,0.886853314936161
1704888945060,0.2485445886850357,0.8736996650695801
1704888945094,0.2459501475095749,0.8703954666852951
1704888945131,0.24603265523910517,0.8657900243997574
1704888945168,0.2126828879117965,0.838458687067032
1704888945206,0.21457873284816736,0.829728901386261
1704888945245,0.2076318114995956,0.8095092177391053
1704888945286,0.24368785321712488,0.9200497791171074
1704888945323,0.1299208700656891,0.7701475769281387
1704888945360,0.2254219949245453,0.8593271225690842
1704888945396,0.2651379108428955,0.7464323341846466
1704888945432,0.2979699075222015,0.768022045493126
1704888945474,0.3076363801956177,0.7728234380483627
1704888945512,0.306693434715271,0.7734723687171936
1704888945549,0.1932706534862518,0.7915711551904678
1704888945588,0.1938427984714508,0.7903015464544297
1704888945624,0.2017771154642105,0.7845666557550431
1704888945659,0.21270312368869776,0.7894949018955231
1704888945695,0.2229092419147491,0.799708753824234
1704888945730,0.22296205163002009,0.8023581653833393
1704888945766,0.2249500006437301,0.8076619654893875
1704888945799,0.2260409295558929,0.8112188279628753
1704888945834,0.2241316437721252,0.8163858205080033
1704888945869,0.22447073459625239,0.8239173293113708
1704888945908,0.2292749434709549,0.8346100598573685
1704888945945,0.3883312940597534,0.8985622674226761
1704888945981,0.4292666018009186,0.932288147509098
1704888946020,0.44066521525382985,0.9424741640686989
1704888946058,0.44838881492614735,0.9486602023243905
1704888946095,0.4585546255111693,0.954237312078476
1704888946132,0.47774264216423035,0.9723478518426419
1704888946169,0.467591255903244,0.9799933582544327
1704888946205,0.2871518135070801,0.9026778191328049
1704888946244,0.2721392810344696,0.8929326459765435
1704888946281,0.2728330790996551,0.8935720473527909
1704888946316,0.2800065875053406,0.9110515415668488
1704888946352,0.2749203443527221,0.9187314510345459
1704888946388,0.2752435803413391,0.9293996244668961
1704888946423,0.277028739452362,0.9347302913665771
1704888946459,0.3107144236564636,0.9343010857701302
1704888946497,0.4009178280830382,0.9764356408268214
1704888946538,nan,nan
1704888946573,nan,nan
1704888946605,nan,nan
1704888946636,nan,nan
1704888946667,nan,nan
1704888946702,nan,nan
1704888946734,nan,nan
1704888946770,nan,nan
1704888946806,nan,nan
1704888946844,nan,nan
1704888946883,nan,nan
1704888946925,nan,nan
1704888946969,nan,nan
1704888947012,nan,nan
1704888947062,nan,nan
1704888947112,nan,nan
1704888947162,nan,nan
1704888947211,nan,nan
1704888947260,nan,nan
1704888947307,nan,nan
1704888947357,nan,nan
1704888947406,nan,nan
1704888947446,nan,nan
1704888947480,nan,nan
1704888947511,nan,nan
1704888947543,nan,nan
1704888947580,nan,nan
1704888947618,nan,nan
1704888947650,nan,nan
1704888947682,nan,nan
1704888947715,nan,nan
1704888947750,nan,nan
1704888947788,nan,nan
1704888947827,nan,nan
1704888947866,nan,nan
1704888947906,nan,nan
1704888947944,nan,nan
1704888947981,nan,nan
1704888948020,nan,nan
1704888948057,nan,nan
1704888948095,nan,nan
1704888948133,nan,nan
1704888948171,nan,nan
1704888948208,nan,nan
1704888948245,nan,nan
1704888948282,nan,nan
1704888948318,nan,nan
1704888948354,nan,nan
1704888948393,nan,nan
1704888948430,nan,nan
1704888948467,nan,nan
1704888948505,nan,nan
1704888948552,nan,nan
1704888948590,nan,nan
1704888948627,nan,nan
1704888948665,nan,nan
1704888948706,nan,nan
1704888948744,nan,nan
1704888948784,nan,nan
1704888948822,nan,nan
1704888948859,nan,nan
1704888948900,nan,nan
1704888948943,nan,nan
1704888948984,nan,nan
1704888949026,nan,nan
1704888949063,nan,nan
1704888949104,nan,nan
1704888949143,nan,nan
1704888949186,nan,nan
1704888949226,nan,nan
1704888949263,nan,nan
1704888949300,nan,nan
1704888949338,nan,nan
1704888949374,nan,nan
1704888949409,nan,nan
1704888949445,nan,nan
1704888949481,nan,nan
1704888949514,nan,nan
1704888949550,nan,nan
1704888949588,nan,nan
1704888949623,nan,nan
1704888949658,nan,nan
1704888949697,nan,nan
1704888949733,nan,nan
1704888949768,nan,nan
1704888949803,nan,nan
1704888949838,nan,nan
1704888949872,nan,nan
1704888949909,nan,nan
1704888949945,nan,nan
1704888949978,nan,nan
