timestamp,event,block_id
1705482510244,start,nan
1705482516083,grasp,4
1705482518425,release,4
1705482521577,grasp,3
1705482523345,release,3
1705482525824,grasp,2
1705482528138,release,2
1705482530703,grasp,1
1705482532581,release,1
1705482537947,grasp,7
1705482538837,release,7
1705482549422,grasp,7
1705482550763,release,7
1705482551360,grasp,8
1705482553599,release,8
1705482557487,grasp,7
1705482559362,release,7
1705482561199,end,nan
