timestamp,slide
1705397403569,0
1705397407353,1
1705397416292,2
1705397423616,3
1705397435207,4
1705397442626,5
1705397445286,6
1705397456197,7
1705397467248,6
1705397468167,5
1705397476729,6
1705397478633,7
