timestamp,event,block_id
1705578201025,start,nan
1705578205728,grasp,12
1705578208594,release,12
1705578209653,grasp,13
1705578212187,release,13
1705578214386,grasp,14
1705578216955,release,14
1705578219530,grasp,2
1705578221833,release,2
1705578224001,grasp,1
1705578225793,release,1
1705578227734,grasp,0
1705578229824,release,0
1705578232094,grasp,8
1705578234399,release,8
1705578235561,grasp,7
1705578237920,release,7
1705578239554,grasp,6
1705578241325,release,6
1705578242998,end,nan
