timestamp,event,block_id
1705587563802,start,nan
1705587567008,grasp,12
1705587569227,release,12
1705587571211,grasp,13
1705587573647,release,13
1705587575462,grasp,14
1705587577301,release,14
1705587579128,grasp,2
1705587580940,release,2
1705587583075,grasp,1
1705587585015,release,1
1705587586848,grasp,0
1705587589340,release,0
1705587591474,grasp,8
1705587593404,release,8
1705587595039,grasp,7
1705587596757,release,7
1705587597964,grasp,6
1705587600009,release,6
1705587600469,end,nan
