timestamp,event,block_id
1701771380173,start,nan
1701771384116,grasp,7
1701771386549,release,7
1701771388253,grasp,6
1701771390478,release,6
1701771392899,grasp,18
1701771395925,release,18
1701771398295,grasp,19
1701771400289,release,19
1701771402200,grasp,20
1701771403851,release,20
1701771406303,grasp,5
1701771408601,release,5
1701771410751,grasp,2
1701771413102,release,2
1701771413768,end,nan
