timestamp,event,block_id
1705052069550,start,nan
1705052076636,grasp,7
1705052080793,release,7
1705052084673,grasp,6
1705052086682,release,6
1705052090907,grasp,18
1705052100297,release,18
1705052105229,grasp,19
1705052108164,release,19
1705052111990,grasp,20
1705052114211,release,20
1705052119137,grasp,5
1705052123337,release,5
1705052128670,grasp,2
1705052131772,release,2
1705052133886,end,nan
