timestamp,confidence_right,confidence_left,diameter_right,diameter_left
1705573113603,0,0,0.0,0.0
1705573113621,0,0,0.0,0.0
1705573113639,0,0,0.0,0.0
1705573113653,0,0,0.0,0.0
1705573113671,0,0,0.0,0.0
1705573113686,0,0,0.0,0.0
1705573113703,0,0,0.0,0.0
1705573113721,0,0,0.0,0.0
1705573113736,0,0,0.0,0.0
1705573113754,0,0,0.0,0.0
1705573113766,0,0,0.0,0.0
1705573113784,0,0,0.0,0.0
1705573113804,0,0,0.0,0.0
1705573113819,0,0,0.0,0.0
1705573113834,0,0,0.0,0.0
1705573113852,0,0,0.0,0.0
1705573113867,0,0,0.0,0.0
1705573113879,0,0,0.0,0.0
1705573113896,0,0,0.0,0.0
1705573113911,0,0,0.0,0.0
1705573113929,0,0,0.0,0.0
1705573113947,0,0,0.0,0.0
1705573113962,0,0,0.0,0.0
1705573113977,0,0,0.0,0.0
1705573113998,0,0,0.0,0.0
1705573114010,0,0,0.0,0.0
1705573114025,0,0,0.0,0.0
1705573114043,0,0,0.0,0.0
1705573114061,0,0,0.0,0.0
1705573114075,0,0,0.0,0.0
1705573114092,0,0,0.0,0.0
1705573114110,0,0,0.0,0.0
1705573114125,0,0,0.0,0.0
1705573114140,0,0,0.0,0.0
1705573114158,0,0,0.0,0.0
1705573114170,0,0,0.0,0.0
1705573114188,0,0,0.0,0.0
1705573114203,0,0,0.0,0.0
1705573114224,0,0,0.0,0.0
1705573114236,0,0,0.0,0.0
1705573114255,0,0,0.0,0.0
1705573114269,0,0,0.0,0.0
1705573114287,0,0,0.0,0.0
1705573114305,0,0,0.0,0.0
1705573114320,0,0,0.0,0.0
1705573114335,0,0,0.0,0.0
1705573114350,0,0,0.0,0.0
1705573114368,0,0,0.0,0.0
1705573114386,0,0,0.0,0.0
1705573114401,0,0,0.0,0.0
1705573114418,0,0,0.0,0.0
1705573114433,0,0,0.0,0.0
1705573114450,0,0,0.0,0.0
1705573114465,0,0,0.0,0.0
1705573114480,0,0,0.0,0.0
1705573114495,0,0,0.0,0.0
1705573114516,0,0,0.0,0.0
1705573114528,0,0,0.0,0.0
1705573114546,0,0,0.0,0.0
1705573114561,0,0,0.0,0.0
1705573114579,0,0,0.0,0.0
1705573114594,0,0,0.0,0.0
1705573114609,0,0,0.0,0.0
1705573114624,0,0,0.0,0.0
1705573114641,0,0,0.0,0.0
1705573114658,0,0,0.0,0.0
1705573114676,0,0,0.0,0.0
1705573114688,0,0,0.0,0.0
1705573114712,3,0,3.194381,0.0
1705573114724,3,0,3.301937,0.0
1705573114739,3,0,3.339008,0.0
1705573114756,3,0,3.476229,0.0
1705573114771,3,0,3.539055,0.0
1705573114786,3,0,3.529536,0.0
1705573114803,3,0,3.600165,0.0
1705573114823,3,0,3.643075,0.0
1705573114837,3,0,3.777353,0.0
1705573114852,3,0,3.785206,0.0
1705573114870,3,0,3.796112,0.0
1705573114885,3,0,3.740316,0.0
1705573114902,3,0,3.741798,0.0
1705573114917,3,0,3.7595,0.0
1705573114932,3,0,3.742283,0.0
1705573114950,3,0,3.81718,0.0
1705573114967,3,0,3.833249,0.0
1705573114985,3,0,3.903753,0.0
1705573114997,3,0,3.935786,0.0
1705573115014,3,0,3.876733,0.0
1705573115031,3,0,3.91,0.0
1705573115048,3,0,3.85815,0.0
1705573115063,3,0,3.875856,0.0
1705573115078,3,0,3.894948,0.0
1705573115096,3,0,3.896675,0.0
1705573115111,0,0,0.0,0.0
1705573115128,0,0,0.0,0.0
1705573115140,0,0,0.0,0.0
1705573115160,0,0,0.0,0.0
1705573115178,0,0,0.0,0.0
1705573115193,0,0,0.0,0.0
1705573115207,0,0,0.0,0.0
1705573115225,0,0,0.0,0.0
1705573115239,0,0,0.0,0.0
1705573115256,0,0,0.0,0.0
1705573115271,0,0,0.0,0.0
1705573115289,0,0,0.0,0.0
1705573115306,0,0,0.0,0.0
1705573115321,0,0,0.0,0.0
1705573115339,0,0,0.0,0.0
1705573115353,0,0,0.0,0.0
1705573115368,0,0,0.0,0.0
1705573115386,0,0,0.0,0.0
1705573115400,0,0,0.0,0.0
1705573115417,0,0,0.0,0.0
1705573115435,0,0,0.0,0.0
1705573115450,0,0,0.0,0.0
1705573115465,0,0,0.0,0.0
1705573115483,0,0,0.0,0.0
1705573115498,0,0,0.0,0.0
1705573115513,0,0,0.0,0.0
1705573115531,0,0,0.0,0.0
1705573115546,0,0,0.0,0.0
1705573115564,0,0,0.0,0.0
1705573115582,0,0,0.0,0.0
1705573115597,0,0,0.0,0.0
1705573115612,0,0,0.0,0.0
1705573115629,0,0,0.0,0.0
1705573115646,0,0,0.0,0.0
1705573115661,0,0,0.0,0.0
1705573115676,0,0,0.0,0.0
1705573115694,0,0,0.0,0.0
1705573115709,0,0,0.0,0.0
1705573115727,0,0,0.0,0.0
1705573115742,0,0,0.0,0.0
1705573115759,0,0,0.0,0.0
1705573115775,0,0,0.0,0.0
1705573115796,0,0,0.0,0.0
1705573115805,0,0,0.0,0.0
1705573115822,0,0,0.0,0.0
1705573115839,0,0,0.0,0.0
1705573115857,0,0,0.0,0.0
1705573115872,0,0,0.0,0.0
1705573115890,0,0,0.0,0.0
