timestamp,event,block_id
1701778983134,start,nan
1701778987691,grasp,12
1701778990671,release,12
1701778993547,grasp,13
1701778995839,release,13
1701778998257,grasp,14
1701779001044,release,14
1701779004057,grasp,2
1701779006509,release,2
1701779008720,grasp,1
1701779010674,release,1
1701779011886,grasp,0
1701779013518,release,0
1701779014918,grasp,8
1701779016879,release,8
1701779018824,grasp,7
1701779020495,release,7
1701779021783,grasp,6
1701779023233,release,6
1701779023700,end,nan
